Chip,SITE_ID,T2MIN,T2MAX,T2MEAN,TSMDEWMEAN,GWETROOT,LHLAND,SHLAND,SWLAND,PARDFLAND,PRECTOTLAND,GPP,date,year,month,doy,TILE_ID_x,Satellite,TILE_ID_y,num_nan,b2,b3,b4,b5,b6,b7,NDVI,EVI,GCI,NDWI,NIRv,kNDVI,PFT_CRO,PFT_DBF,PFT_ENF,PFT_GRA,PFT_SH-SA,PFT_WET,PFT,koppen_Arid,koppen_Cold,koppen_Polar,koppen_Temperate,koppen_Tropical,koppen
HLS.S30.T31TCJ.2018111T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,283.64,297.28,290.36,285.0,0.8,141.83,2.83,241.74,27.70858,0.0,8.04376,2018-04-21,2018,4,111,T31TCJ,S30,T31TCJ,0,0.051315280000000005,0.08350964,0.07761324,0.29636684,0.20321864,0.13232208,0.5849338285611362,0.39710374305879526,0.07597157392218135,0.18645097531657648,0.17335499037976568,0.329393318230379,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018131T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,280.74,296.12,289.58,284.21,0.75,144.19,30.62,277.85,23.400537,0.0,9.62723,2018-05-11,2018,5,131,T31TCJ,S30,T31TCJ,0,0.04868244,0.08236036000000001,0.07380972000000001,0.31510128,0.20006704,0.13037344000000003,0.6204287356233174,0.433092341532377,0.11584707271616801,0.22329447587149764,0.1954978887436889,0.3669827877112868,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018141T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,284.89,295.94,290.67,286.62,0.74,132.04,20.07,225.81,32.45583,6e-06,9.35904,2018-05-21,2018,5,141,T31TCJ,S30,T31TCJ,0,0.0506014,0.08387591999999999,0.07575012,0.31778116,0.20209816,0.12894168,0.6150236392898678,0.43444143718691286,0.10727111719426974,0.22251894920536558,0.19544292552095577,0.36119027312312485,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018171T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,290.08,302.18,297.27,291.59,0.69,188.7,16.33,296.38,24.435534,1e-06,9.53073,2018-06-20,2018,6,171,T31TCJ,S30,T31TCJ,0,0.053246879999999996,0.08646044000000001,0.0829662,0.3105738,0.21835848000000002,0.13686500000000001,0.5783595060222595,0.4038404297343245,0.04211642813579508,0.17434239407736654,0.17962330955145603,0.32255816017111183,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018176T105029.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,288.45,300.05,294.83,289.11,0.63,179.5,27.26,297.36,23.988426,0.0,8.08323,2018-06-25,2018,6,176,T31TCJ,S30,T31TCJ,0,0.053827520000000004,0.08740864,0.08620204000000001,0.30503788000000004,0.22578328,0.14286168000000002,0.5593392412512506,0.3856698896809469,0.013997348554628086,0.14930565315067704,0.17061965635209003,0.3030370570235153,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018181T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,291.42,303.24,296.8,291.83,0.59,188.43,22.0,285.65,29.136484,2.3e-05,5.95079,2018-06-30,2018,6,181,T31TCJ,S30,T31TCJ,0,0.056713799999999995,0.08962064,0.091206,0.30299972000000003,0.22988992000000003,0.14499964,0.5372669884140697,0.3715986434303321,-0.017382189768216927,0.13719501095949246,0.1627917470547064,0.2808971579354877,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018206T105029.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,291.37,304.22,298.41,290.94,0.52,128.85,55.14,272.36,27.456526,3e-06,5.23183,2018-07-25,2018,7,206,T31TCJ,S30,T31TCJ,0,0.055368600000000004,0.08472672,0.08472844,0.27775152,0.2267838,0.14233472000000003,0.5325069005194106,0.35201152831578436,-2.0300149512930687e-05,0.10101913182212885,0.14790460102975508,0.27620005445151613,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018211T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,291.08,305.42,298.72,291.17,0.49,102.9,75.27,265.95,30.478186,0.0,4.28306,2018-07-30,2018,7,211,T31TCJ,S30,T31TCJ,0,0.05768972,0.0864398,0.08874856,0.27442676,0.23075344000000006,0.14745192000000001,0.5112632653562472,0.3377821463333887,-0.026014619279456586,0.0864509733358511,0.14030432141873517,0.25559530459528396,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018216T105019.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,295.14,308.26,301.37,290.82,0.46,96.45,69.43,262.28,27.783091,0.0,2.35861,2018-08-04,2018,8,216,T31TCJ,S30,T31TCJ,0,0.05880284,0.0870866,0.09332772,0.26534288,0.24150148,0.15069712000000002,0.479590911549483,0.3106564031947401,-0.06687316480034011,0.04703889770027235,0.1272560336923651,0.22603541448216266,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018231T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,288.82,303.52,295.98,285.14,0.44,61.79,82.54,244.76,25.467962,0.0,2.11808,2018-08-19,2018,8,231,T31TCJ,S30,T31TCJ,0,0.05804659999999999,0.08444700000000001,0.09238160000000001,0.25032288,0.23602992000000003,0.15486204000000003,0.4608672755022053,0.28836914878104714,-0.08588939788875705,0.029388049169245027,0.11536562370146548,0.20926125544826413,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018251T105021.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,287.43,302.69,295.23,284.02,0.43,44.99,61.97,202.58,27.771723,0.0,0.581914,2018-09-08,2018,9,251,T31TCJ,S30,T31TCJ,0,0.05377632000000001,0.08047596000000001,0.08872384000000001,0.23124916000000004,0.22743984,0.1548826,0.4454292080894325,0.2619431086391832,-0.09296126046843778,0.0083047991122526,0.10300513021014648,0.195844071078124,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018266T105019.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,290.1,304.65,296.76,287.5,0.4,34.51,58.68,186.89,16.383101,1.2e-05,0.73422,2018-09-23,2018,9,266,T31TCJ,S30,T31TCJ,0,0.0517788,0.07730072,0.08761104,0.22157259999999995,0.2304962,0.14866244,0.43327505944363665,0.2464525957300807,-0.11768288562719942,-0.019739473283712703,0.0960018814360811,0.18555266119126448,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018271T105021.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,288.8,302.84,295.23,286.09,0.4,26.46,55.81,171.74,22.474714,0.0,0.528073,2018-09-28,2018,9,271,T31TCJ,S30,T31TCJ,0,0.04836432,0.07039540000000001,0.08040956,0.19540464000000002,0.19696712,0.1308514,0.4169295126936902,0.21860028091528014,-0.12453942043707233,-0.003982141834060578,0.08146996133328598,0.17210025255422884,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018276T105019.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,283.74,295.57,288.58,280.6,0.39,14.23,54.63,135.57,22.311941,0.0,0.257817,2018-10-03,2018,10,276,T31TCJ,S30,T31TCJ,0,0.05613704,0.08116688000000001,0.09369028,0.21910556,0.23309952000000003,0.15574272,0.4009493220881711,0.23050560136090983,-0.13366808168360678,-0.030946047753377795,0.08785022574774909,0.15938963589781296,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018296T105109.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,278.85,292.1,284.69,279.73,0.49,28.86,26.48,132.69,13.771403,1e-06,0.317559,2018-10-23,2018,10,296,T31TCJ,S30,T31TCJ,0,0.046562240000000005,0.07128752000000001,0.07138168,0.21459928,0.19240636,0.12497152,0.5007941787453263,0.27676555186422136,-0.0013191059666849414,0.05452730335628765,0.10747007018693833,0.24566564953442127,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018321T105321.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,280.88,290.16,284.46,282.22,0.54,23.47,-3.43,58.06,15.142601,7e-06,1.6411,2018-11-17,2018,11,321,T31TCJ,S30,T31TCJ,0,0.04422156000000001,0.06955344000000001,0.06896892,0.23554844000000003,0.18283016000000002,0.11664636,0.54702799209871,0.3160421323738678,0.008475121837488553,0.12600615805875348,0.1288515901751835,0.2906166103615557,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018331T105401.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,278.07,284.96,280.33,277.83,0.57,17.81,11.27,64.47,12.273597,0.0,1.64103,2018-11-27,2018,11,331,T31TCJ,S30,T31TCJ,0,0.040378,0.06464936,0.06402448000000001,0.22881092,0.17143308000000002,0.10875904,0.5627271839401929,0.3144484623884111,0.009760016793576298,0.14335715213719627,0.12875812466636477,0.30648546761609147,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019011T105419.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,270.0,277.23,272.85,270.67,0.63,16.29,6.4,80.16,10.383058,1e-06,0.955534,2019-01-11,2019,1,11,T31TCJ,S30,T31TCJ,0,0.04432944,0.06751468,0.06610804,0.22617292000000003,0.18333556,0.12013104000000001,0.5476404621087874,0.31011902844743655,0.021277896001757002,0.10460677151300997,0.12386144242529382,0.29123031728074594,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019016T105401.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,274.07,284.2,278.28,274.7,0.63,18.52,4.08,84.58,10.987185,1e-06,1.67974,2019-01-16,2019,1,16,T31TCJ,S30,T31TCJ,0,0.041520680000000004,0.065754,0.0645034,0.22822119999999999,0.17279744,0.11395632,0.559289516494343,0.31391551011188895,0.019388125277117307,0.1382074409309253,0.12764172460175874,0.3029865406200678,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019046T105131.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,275.34,287.71,280.51,276.33,0.74,43.11,5.06,130.49,12.401955,0.0,2.88521,2019-02-15,2019,2,46,T31TCJ,S30,T31TCJ,0,0.045776000000000004,0.07225696000000001,0.07188848,0.24599048,0.1915648,0.12753468000000004,0.5476990361362701,0.32627777830751237,0.0051257169437997074,0.12438583760205112,0.13472874879469846,0.2912890330245864,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019051T105059.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,275.75,288.39,280.91,278.16,0.73,45.07,12.34,133.17,15.076142,0.0,3.3275,2019-02-20,2019,2,51,T31TCJ,S30,T31TCJ,0,0.04850088,0.07504788,0.07521520000000001,0.24977488000000003,0.19569504000000001,0.12856116,0.5371231023420776,0.32632625919917957,-0.0022245503568428804,0.12139953243083171,0.13415985843272016,0.2807547596127934,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019056T105021.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,280.58,291.09,284.61,279.82,0.71,53.21,7.63,142.04,16.093027,0.0,3.4846,2019-02-25,2019,2,56,T31TCJ,S30,T31TCJ,0,0.05091164,0.07688128000000001,0.07797048000000001,0.25500164,0.19957071999999998,0.13417256000000002,0.5316696184653538,0.3300388649490633,-0.01396938944072168,0.12194080607980652,0.13557662464683948,0.27537680862592834,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019081T105029.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,277.28,291.44,284.52,276.46,0.66,78.44,20.88,192.39,20.150328,0.0,3.62187,2019-03-22,2019,3,81,T31TCJ,S30,T31TCJ,0,0.05128012,0.07891528,0.07877136,0.26171576,0.20587896,0.13535008000000004,0.5373019690142757,0.33885042798739573,0.0018270599872847182,0.11941281116262395,0.14062039317006764,0.28093178073881453,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019086T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,273.13,288.32,280.5,275.19,0.63,73.38,39.59,207.73,18.083,0.0,3.0579,2019-03-27,2019,3,86,T31TCJ,S30,T31TCJ,0,0.05138072,0.07983088,0.08176944000000001,0.26717920000000006,0.20955123999999997,0.1417502,0.531338250809632,0.33773735201215727,-0.023707634539260725,0.12088164540112036,0.14196252878071688,0.27505124232081907,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019126T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,275.45,289.86,283.44,274.66,0.57,88.38,73.58,269.86,31.187988,0.0,7.31425,2019-05-06,2019,5,126,T31TCJ,S30,T31TCJ,0,0.05163576,0.08522672,0.07970740000000001,0.30457376,0.19752712,0.1324522,0.5851610315738612,0.4028274989166278,0.06924476271964708,0.21319747537586478,0.17822469559192966,0.3296303019360309,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019151T105039.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,284.74,299.56,293.12,285.33,0.55,130.77,50.88,292.83,23.769262,0.0,6.84735,2019-05-31,2019,5,151,T31TCJ,S30,T31TCJ,0,0.05361984000000001,0.08666776000000001,0.0856456,0.28325544,0.21894812000000002,0.14275332000000002,0.5356716804051299,0.3541445146205082,0.011934763723997488,0.12805030693131683,0.15173191752869447,0.2793197894995333,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019191T105039.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,288.36,303.64,296.24,285.27,0.44,78.78,108.13,291.52,24.469625,1e-06,1.79273,2019-07-10,2019,7,191,T31TCJ,S30,T31TCJ,0,0.06175692,0.09208524,0.10379852,0.2632884,0.24926500000000001,0.16202596,0.43447442910796163,0.28021924648645313,-0.1128463103327485,0.02735988094118576,0.11439207728074864,0.18655738632734103,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019196T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,288.4,303.1,295.69,281.83,0.42,58.49,122.3,295.08,22.644361,0.0,1.2804,2019-07-15,2019,7,196,T31TCJ,S30,T31TCJ,0,0.06550696,0.09719548,0.11332888,0.26646452000000004,0.26353004,0.17845224,0.40320774399976406,0.26309513697555065,-0.14235912328790334,0.005536811547650635,0.10744055796518003,0.16115910889730478,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019206T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,295.6,312.68,303.65,288.26,0.39,53.18,98.24,272.69,30.361198,1e-06,0.132395,2019-07-25,2019,7,206,T31TCJ,S30,T31TCJ,0,0.06950319999999999,0.10163996,0.12136044,0.26441220000000004,0.26792208000000006,0.17616016,0.37081883256417564,0.24307020717802355,-0.16249512608886385,-0.006593375876526343,0.09804902331972534,0.1366464501867986,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019221T105039.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,295.37,311.3,302.85,290.35,0.41,87.67,69.69,259.22,23.962259,5.5e-05,1.32648,2019-08-09,2019,8,221,T31TCJ,S30,T31TCJ,0,0.06462424000000001,0.09347728,0.1092482,0.23723940000000002,0.26028328,0.17262188,0.36939619195607587,0.22724954880761072,-0.14435862558833923,-0.04631724527613493,0.08763533094194427,0.13561290489344058,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019226T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,286.06,301.97,294.31,282.54,0.43,56.22,87.49,247.46,34.010464,0.0,1.35114,2019-08-14,2019,8,226,T31TCJ,S30,T31TCJ,0,0.0612404,0.08997564,0.10117784000000002,0.24124576000000003,0.24751592,0.17140368,0.40904867538335554,0.25210030915548615,-0.11071792005047765,-0.01282866529143604,0.09868125856985091,0.16577665665202232,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019236T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,292.19,307.89,300.4,286.86,0.44,66.82,62.76,241.42,22.893349,0.0,1.79467,2019-08-24,2019,8,236,T31TCJ,S30,T31TCJ,0,0.05779248,0.08570552000000001,0.09168704,0.24915272000000005,0.23298955999999998,0.1562952,0.46199328388213873,0.28822313759145207,-0.06523844591340267,0.033523631240139455,0.11510688330096705,0.21025468318334195,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019256T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,288.23,304.13,295.53,281.61,0.42,44.26,46.61,191.64,30.94603,2e-06,1.19152,2019-09-13,2019,9,256,T31TCJ,S30,T31TCJ,0,0.0558202,0.08212740000000002,0.08998332,0.23486684,0.2280806,0.15321848,0.4460010732332716,0.2670929313191269,-0.08730418037476262,0.014658769902691327,0.10475086270690707,0.1963342475232789,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019286T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,288.73,304.42,295.19,286.41,0.4,26.85,25.52,145.35,17.015549,0.0,0.439202,2019-10-13,2019,10,286,T31TCJ,S30,T31TCJ,0,0.05765096000000001,0.08208552000000001,0.09531884,0.21262388000000002,0.22768180000000002,0.15488492,0.3809313628196829,0.2168853871988851,-0.1388321553220747,-0.03419878662478304,0.08099510437640872,0.14409871354910422,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019331T105309.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,280.26,288.22,283.62,281.44,0.69,28.28,-10.59,62.59,13.922381,3e-06,2.32321,2019-11-27,2019,11,331,T31TCJ,S30,T31TCJ,0,0.03708028,0.0618086,0.061046720000000006,0.20459332,0.16490972,0.09832652,0.5403801324529238,0.27759467848433605,0.01248027740065294,0.10739722195519687,0.11055816536058342,0.28398439765063194,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2020006T105339.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,272.91,284.1,277.07,273.22,0.78,17.99,-3.5,77.86,9.164554,0.0,2.50451,2020-01-06,2020,1,6,T31TCJ,S30,T31TCJ,0,0.0410294,0.06524528,0.06301172000000001,0.22202916000000006,0.16933247999999998,0.10807728,0.5578759088871745,0.3076060553073992,0.03544673911456475,0.13464957883966366,0.12386471943445593,0.3015515966397263,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2020011T105421.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,275.53,281.98,277.75,274.58,0.79,23.55,14.26,77.1,10.83405,0.0,2.95873,2020-01-11,2020,1,11,T31TCJ,S30,T31TCJ,0,0.03887228,0.06269656,0.05998052,0.22421584000000003,0.15906404,0.10356136000000002,0.5778938196112012,0.3176558902019986,0.0452820349006644,0.16998492067989593,0.12957294819493398,0.3220756474707609,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2020036T105129.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,275.61,282.95,278.41,275.58,0.81,34.51,22.5,105.1,12.986413,0.0,3.4813,2020-02-05,2020,2,36,T31TCJ,S30,T31TCJ,0,0.04302828,0.06984688000000001,0.06657228,0.24280668,0.17850500000000002,0.11590263999999997,0.5696392540720934,0.3338966002895611,0.04918864127832201,0.1526225904774346,0.13831221607892147,0.3135601323346747,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2020046T105029.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,278.07,289.06,282.67,280.05,0.79,43.31,5.54,124.1,14.466056,0.0,4.77325,2020-02-15,2020,2,46,T31TCJ,S30,T31TCJ,0,0.04486296,0.07276084000000001,0.06960964,0.25309275999999997,0.18811816,0.12219892,0.5685830660075661,0.3437871736513159,0.045269591970307665,0.14726426082110564,0.1439042574651171,0.3124757452366477,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2020096T104619.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,278.16,293.96,285.22,280.25,0.76,112.79,10.88,222.45,19.589182,0.0,6.29272,2020-04-05,2020,4,96,T31TCJ,S30,T31TCJ,0,0.05136000000000002,0.0839526,0.08047,0.29497132000000004,0.20890508,0.13779276,0.5713311470351746,0.38507585987251464,0.04327824033801431,0.17080823789326122,0.16852630259807957,0.3152996802007102,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2020101T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,281.89,295.05,287.42,282.83,0.73,131.52,9.37,228.45,21.68133,1e-06,6.88755,2020-04-10,2020,4,101,T31TCJ,S30,T31TCJ,0,0.05223040000000001,0.08480248000000001,0.08236936,0.30009463999999997,0.21196576,0.13907736,0.5692699966532797,0.38807919218744164,0.029539139311025586,0.17210641557128803,0.17083487470846717,0.3131808801812538,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2020141T105031.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,283.49,298.63,292.18,286.36,0.71,172.55,10.95,285.56,22.561396,0.0,11.7232,2020-05-20,2020,5,141,T31TCJ,S30,T31TCJ,0,0.0510702,0.08416472000000001,0.07913024,0.30898248000000006,0.21074971999999997,0.13689556000000003,0.592230628256657,0.4102343464201878,0.06362270606028764,0.18900649218963167,0.18298888825069998,0.33702909552340365,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2020146T104619.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,283.78,296.85,290.69,284.74,0.68,155.1,32.99,292.47,24.320015,0.0,9.46195,2020-05-25,2020,5,146,T31TCJ,S30,T31TCJ,0,0.0528116,0.08593572,0.08248892000000001,0.30374120000000004,0.21757716,0.14081228,0.5728509211037192,0.3943644252068598,0.04178500579229283,0.16528103863443455,0.173998426197149,0.3168648480839035,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
